Mod:Item:MetaData, Localized Name
structurize:blocktimberframe_oak_framed, 橡木镶边木质框架
structurize:blocktimberframe_oak_sideframed, 橡木镶边木质框架
structurize:blocktimberframe_oak_gateframed, 橡木镶边木质框架
structurize:blocktimberframe_oak_onecrossedlr, 橡木左下-右上向斜线木质框架
structurize:blocktimberframe_oak_onecrossedrl, 橡木左上-右下向斜线木质框架
structurize:blocktimberframe_oak_downgated, 橡木镶边木质框架
structurize:blocktimberframe_oak_horizontalplain, 橡木水平木质框架
structurize:blocktimberframe_oak_horizontalnocap, 橡木水平木质框架
structurize:blocktimberframe_spruce_plain, 云杉普通木质框架
structurize:blocktimberframe_spruce_doublecrossed, 云杉十字木质框架
structurize:blocktimberframe_spruce_framed, 云杉镶边木质框架
structurize:blocktimberframe_spruce_sideframed, 云杉镶边木质框架
structurize:blocktimberframe_spruce_gateframed, 云杉镶边木质框架
structurize:blocktimberframe_spruce_onecrossedlr, 云杉左上-右下向斜线木质框架
structurize:blocktimberframe_spruce_onecrossedrl, 云杉左下-右上向斜线木质框架
structurize:blocktimberframe_spruce_downgated, 云杉镶边木质框架
structurize:blocktimberframe_spruce_horizontalplain, 云杉水平木质框架
structurize:blocktimberframe_spruce_horizontalnocap, 云杉水平木质框架
structurize:blocktimberframe_birch_plain, 白桦普通木质框架
structurize:blocktimberframe_birch_doublecrossed, 白桦十字木质框架
structurize:blocktimberframe_birch_framed, 白桦镶边木质框架
structurize:blocktimberframe_birch_sideframed, 白桦镶边木质框架
structurize:blocktimberframe_birch_gateframed, 白桦镶边木质框架
structurize:blocktimberframe_birch_onecrossedlr, 白桦左上-右下向斜线木质框架
structurize:blocktimberframe_birch_onecrossedrl, 白桦左下-右上向斜线木质框架
structurize:blocktimberframe_birch_downgated, 白桦镶边木质框架
structurize:blocktimberframe_birch_horizontalplain, 白桦水平木质框架
structurize:blocktimberframe_birch_horizontalnocap, 白桦水平木质框架
structurize:blocktimberframe_jungle_plain, 丛林普通木质框架
structurize:blocktimberframe_jungle_doublecrossed, 丛林十字木质框架
structurize:blocktimberframe_jungle_framed, 丛林镶边木质框架
structurize:blocktimberframe_jungle_sideframed, 丛林镶边木质框架
structurize:blocktimberframe_jungle_gateframed, 丛林镶边木质框架
structurize:blocktimberframe_jungle_onecrossedlr, 丛林左上-右下向斜线木质框架
structurize:blocktimberframe_jungle_onecrossedrl, 丛林左下-右上向斜线木质框架
structurize:blocktimberframe_jungle_downgated, 丛林镶边木质框架
structurize:blocktimberframe_jungle_horizontalplain, 丛林水平木质框架
structurize:blocktimberframe_jungle_horizontalnocap, 丛林水平木质框架
structurize:blocktimberframe_acacia_plain, 金合欢普通木质框架
structurize:blocktimberframe_acacia_doublecrossed, 金合欢十字木质框架
structurize:blocktimberframe_acacia_framed, 金合欢镶边木质框架
structurize:blocktimberframe_acacia_sideframed, 金合欢镶边木质框架
structurize:blocktimberframe_acacia_gateframed, 金合欢镶边木质框架
structurize:blocktimberframe_acacia_onecrossedlr, 金合欢左上-右下向斜线木质框架
structurize:blocktimberframe_acacia_onecrossedrl, 金合欢左下-右上向斜线木质框架
structurize:blocktimberframe_acacia_downgated, 金合欢镶边木质框架
structurize:blocktimberframe_acacia_horizontalplain, 金合欢水平木质框架
structurize:blocktimberframe_acacia_horizontalnocap, 金合欢水平木质框架
structurize:blocktimberframe_dark_oak_plain, 深色橡木普通木质框架
structurize:blocktimberframe_dark_oak_doublecrossed, 深色橡木十字木质框架
structurize:blocktimberframe_dark_oak_framed, 深色橡木镶边木质框架
structurize:blocktimberframe_dark_oak_sideframed, 深色橡木镶边木质框架
structurize:blocktimberframe_dark_oak_gateframed, 深色橡木镶边木质框架
structurize:blocktimberframe_dark_oak_onecrossedlr, 深色橡木左上-右下向斜线木质框架
structurize:blocktimberframe_dark_oak_onecrossedrl, 深色橡木左下-右上向斜线木质框架
structurize:blocktimberframe_dark_oak_downgated, 深色橡木镶边木质框架
structurize:blocktimberframe_dark_oak_horizontalplain, 深色橡木水平木质框架
structurize:blocktimberframe_dark_oak_horizontalnocap, 深色橡木水平木质框架
structurize:multiblock, 多方块结构
minecolonies:supplychestdeployer, 补给船箱子
minecolonies:scepterpermission, 权限权杖
minecolonies:caliper, 卡尺
minecolonies:scepterguard, 卫兵-权杖
minecolonies:supplycampdeployer, 补给营地箱子
minecolonies:ancienttome, 古籍
minecolonies:chiefsword, 酋长之剑
minecolonies:clipboard, 剪贴板
minecolonies:compost, 堆肥
minecolonies:resourcescroll, 资源卷轴
minecolonies:iron_scimitar, 短弯刀
minecolonies:scepterlumberjack, 伐木工设定棍
minecolonies:pirate_hat, 海盗帽
minecolonies:pirate_top, 海盗服
minecolonies:pirate_leggins, 海盗护腿
minecolonies:pirate_boots, 海盗靴子
minecolonies:pirate_cap, 海盗帽
minecolonies:pirate_chest, 海盗胸甲
minecolonies:pirate_legs, 海盗裤子
minecolonies:pirate_shoes, 海盗鞋
minecolonies:sizesettlement, item.minecolonies.sizeSettlement.name
minecolonies:sizetown, item.minecolonies.sizeTown.name
minecolonies:sizecity, item.minecolonies.sizeCity.name
minecolonies:sizemetropolis, item.minecolonies.sizeMetropolis.name
minecolonies:santa_hat, 圣诞老人帽子
minecolonies:blockhutbaker, 烘焙房
minecolonies:blockhutblacksmith, 铁匠铺
minecolonies:blockhutbuilder, 建筑师小屋
minecolonies:blockhutcitizen, 市民小屋
minecolonies:blockhutdeliveryman, 送货员
minecolonies:blockhutfarmer, 农夫小屋
minecolonies:blockhutfield, 农田
minecolonies:blockhutfisherman, 渔民小屋
minecolonies:blockhutguardtower, 卫兵塔
minecolonies:blockhutlumberjack, 锯木厂
minecolonies:blockhutminer, 矿工小屋
minecolonies:blockhutstonemason, 石匠工坊
minecolonies:blockhuttownhall, 市政厅
minecolonies:blockhutwarehouse, 仓库
minecolonies:blockhutshepherd, 牧羊人小屋
minecolonies:blockhutcowboy, 牛仔小屋
minecolonies:blockhutswineherder, 养猪人小屋
minecolonies:blockhutchickenherder, 养鸡人小屋
minecolonies:blockhutbarrackstower, 兵营塔
minecolonies:blockhutbarracks, 兵营
minecolonies:blockhutcook, 餐馆
minecolonies:blockhutsmeltery, 冶炼厂
minecolonies:blockhutcomposter, 堆肥人小屋
minecolonies:blockhutlibrary, 图书馆
minecolonies:blockhutarchery, 靶场
minecolonies:blockhutcombatacademy, 战斗研究所
minecolonies:blockhutsawmill, 锯木机
minecolonies:blockhutstonesmeltery, 石材冶炼厂
minecolonies:blockhutcrusher, 粉碎机
minecolonies:blockhutsifter, 筛子
minecolonies:blockhutflorist, 花店
minecolonies:blockhutenchanter, 附魔小屋
minecolonies:blockconstructiontape, 施工围栏
minecolonies:blockbarrackstowersubstitution, 兵营塔占位符
minecolonies:blockminecoloniesrack, 架子
minecolonies:blockwaypoint, 路径点占位方块
minecolonies:blockinfoposter, tile.minecolonies.blockInfoPoster.name
minecolonies:barrel_block:0, 桶
minecolonies:blockpostbox, 邮箱
minecolonies:decorationcontroller, 装饰控制器
minecolonies:composted_dirt:0, 堆肥土
immersiveengineering:ore:0, 铜矿石
immersiveengineering:ore:1, 铝土矿石
immersiveengineering:ore:2, 铅矿石
immersiveengineering:ore:3, 银矿石
immersiveengineering:ore:4, 镍矿石
immersiveengineering:ore:5, 铀矿石
immersiveengineering:storage:0, 铜块
immersiveengineering:storage:1, 铝块
immersiveengineering:storage:2, 铅块
immersiveengineering:storage:3, 银块
immersiveengineering:storage:4, 镍块
immersiveengineering:storage:5, 铀块
immersiveengineering:storage:6, 康铜块
immersiveengineering:storage:7, 琥珀金块
immersiveengineering:storage:8, 钢块
immersiveengineering:storage_slab:0, 铜台阶
immersiveengineering:storage_slab:1, 铝台阶
immersiveengineering:storage_slab:2, 铅台阶
immersiveengineering:storage_slab:3, 银台阶
immersiveengineering:storage_slab:4, 镍台阶
immersiveengineering:storage_slab:5, 铀台阶
immersiveengineering:storage_slab:6, 康铜台阶
immersiveengineering:storage_slab:7, 琥珀金台阶
immersiveengineering:storage_slab:8, 钢台阶
immersiveengineering:stone_decoration:0, 焦炉砖
immersiveengineering:stone_decoration:1, 高炉砖
immersiveengineering:stone_decoration:2, 强化高炉砖
immersiveengineering:stone_decoration:3, 焦煤块
immersiveengineering:stone_decoration:4, 麻凝土
immersiveengineering:stone_decoration:5, 混凝土
immersiveengineering:stone_decoration:6, 混凝土砖
immersiveengineering:stone_decoration:7, 镀铅混凝土
immersiveengineering:stone_decoration:8, 绝缘玻璃
immersiveengineering:stone_decoration:10, 窑砖
immersiveengineering:stone_decoration_slab:0, 焦炉砖台阶
immersiveengineering:stone_decoration_slab:1, 高炉砖台阶
immersiveengineering:stone_decoration_slab:2, 强化高炉砖台阶
immersiveengineering:stone_decoration_slab:4, 麻凝土台阶
immersiveengineering:stone_decoration_slab:5, 混凝土台阶
immersiveengineering:stone_decoration_slab:6, 混凝土砖台阶
immersiveengineering:stone_decoration_slab:7, 镀铅混凝土台阶
immersiveengineering:stone_decoration_slab:10, 窑砖台阶
immersiveengineering:stone_decoration_stairs_hempcrete, 麻凝土楼梯
immersiveengineering:stone_decoration_stairs_concrete, 混凝土楼梯
immersiveengineering:stone_decoration_stairs_concrete_tile, 混凝土砖楼梯
immersiveengineering:stone_decoration_stairs_concrete_leaded, 镀铅混凝土楼梯
immersiveengineering:stone_device:3, 混凝土薄板
immersiveengineering:stone_device:4, 混凝土板
immersiveengineering:stone_device:5, 混凝土块
immersiveengineering:treated_wood:0, 防腐木板
immersiveengineering:treated_wood:1, 防腐木板
immersiveengineering:treated_wood:2, 防腐木板
immersiveengineering:treated_wood_slab:0, 防腐木台阶
immersiveengineering:treated_wood_slab:1, 防腐木台阶
immersiveengineering:treated_wood_slab:2, 防腐木台阶
immersiveengineering:treated_wood_stairs0, 防腐木楼梯
immersiveengineering:treated_wood_stairs1, 防腐木楼梯
immersiveengineering:treated_wood_stairs2, 防腐木楼梯
immersiveengineering:wooden_decoration:0, 防腐木栅栏
immersiveengineering:wooden_decoration:1, 防腐木脚手架
immersiveengineering:wooden_device0:0, 木质储存箱
immersiveengineering:wooden_device0:1, 木桶
immersiveengineering:wooden_device0:2, 工程师装配台
immersiveengineering:wooden_device0:3, 物品路由器
immersiveengineering:wooden_device0:4, 火药桶
immersiveengineering:wooden_device0:5, 强化储存箱
immersiveengineering:wooden_device0:6, 旋转台
immersiveengineering:wooden_device0:7, 流体路由器
immersiveengineering:wooden_device1:0, 水车
immersiveengineering:wooden_device1:1, 风车
immersiveengineering:wooden_device1:3, 木杆
immersiveengineering:wooden_device1:4, 木质壁挂支架
immersiveengineering:hemp, 工业大麻
immersiveengineering:cloth_device:0, 气垫
immersiveengineering:cloth_device:1, 气球
immersiveengineering:cloth_device:2, 带状帘
immersiveengineering:fake_light, tile.immersiveengineering.fake_light.name
immersiveengineering:sheetmetal:0, 铜板方块
immersiveengineering:sheetmetal:1, 铝板方块
immersiveengineering:sheetmetal:2, 铅板方块
immersiveengineering:sheetmetal:3, 银板方块
immersiveengineering:sheetmetal:4, 镍板方块
immersiveengineering:sheetmetal:5, 铀板方块
immersiveengineering:sheetmetal:6, 康铜板方块
immersiveengineering:sheetmetal:7, 琥珀金板方块
immersiveengineering:sheetmetal:8, 钢板方块
immersiveengineering:sheetmetal:9, 铁板方块
immersiveengineering:sheetmetal:10, 金板方块
immersiveengineering:sheetmetal_slab:0, 铜板台阶
immersiveengineering:sheetmetal_slab:1, 铝板台阶
immersiveengineering:sheetmetal_slab:2, 铅板台阶
immersiveengineering:sheetmetal_slab:3, 银板台阶
immersiveengineering:sheetmetal_slab:4, 镍板台阶
immersiveengineering:sheetmetal_slab:5, 铀板台阶
immersiveengineering:sheetmetal_slab:6, 康铜板台阶
immersiveengineering:sheetmetal_slab:7, 琥珀金板台阶
immersiveengineering:sheetmetal_slab:8, 钢板台阶
immersiveengineering:sheetmetal_slab:9, 铁板台阶
immersiveengineering:sheetmetal_slab:10, 金板台阶
immersiveengineering:metal_decoration0:0, 铜线圈
immersiveengineering:metal_decoration0:1, 琥珀金线圈
immersiveengineering:metal_decoration0:2, 高压线圈
immersiveengineering:metal_decoration0:3, 红石工程块
immersiveengineering:metal_decoration0:4, 轻型工程块
immersiveengineering:metal_decoration0:5, 重型工程块
immersiveengineering:metal_decoration0:6, 发电机模块
immersiveengineering:metal_decoration0:7, 散热器模块
immersiveengineering:metal_decoration1:0, 钢栅栏
immersiveengineering:metal_decoration1:1, 钢脚手架
immersiveengineering:metal_decoration1:2, 钢脚手架
immersiveengineering:metal_decoration1:3, 钢脚手架
immersiveengineering:metal_decoration1:4, 铝栅栏
immersiveengineering:metal_decoration1:5, 铝脚手架
immersiveengineering:metal_decoration1:6, 铝脚手架
immersiveengineering:metal_decoration1:7, 铝脚手架
immersiveengineering:metal_decoration2:0, 钢杆
immersiveengineering:metal_decoration2:1, 钢壁挂支架
immersiveengineering:metal_decoration2:2, 铝杆
immersiveengineering:metal_decoration2:3, 铝壁挂支架
immersiveengineering:metal_decoration2:4, 灯
immersiveengineering:metal_decoration2:5, 刀片刺网
immersiveengineering:metal_decoration2:7, 钢结构臂
immersiveengineering:metal_decoration2:8, 铝结构臂
immersiveengineering:metal_decoration1_slab:1, 钢脚手架台阶
immersiveengineering:metal_decoration1_slab:2, 钢脚手架台阶
immersiveengineering:metal_decoration1_slab:3, 钢脚手架台阶
immersiveengineering:metal_decoration1_slab:5, 铝脚手架台阶
immersiveengineering:metal_decoration1_slab:6, 铝脚手架台阶
immersiveengineering:metal_decoration1_slab:7, 铝脚手架台阶
immersiveengineering:steel_scaffolding_stairs0, 钢脚手架楼梯
immersiveengineering:steel_scaffolding_stairs1, 钢脚手架楼梯
immersiveengineering:steel_scaffolding_stairs2, 钢脚手架楼梯
immersiveengineering:aluminum_scaffolding_stairs0, 铝脚手架楼梯
immersiveengineering:aluminum_scaffolding_stairs1, 铝脚手架楼梯
immersiveengineering:aluminum_scaffolding_stairs2, 铝脚手架楼梯
immersiveengineering:metal_ladder:0, 金属梯子
immersiveengineering:metal_ladder:1, 安全梯
immersiveengineering:metal_ladder:2, 安全梯
immersiveengineering:connector:0, 低压接线器
immersiveengineering:connector:1, 低压继电器
immersiveengineering:connector:2, 中压接线器
immersiveengineering:connector:3, 中压继电器
immersiveengineering:connector:4, 高压接线器
immersiveengineering:connector:5, 高压继电器
immersiveengineering:connector:6, 结构性接线器
immersiveengineering:connector:7, 变压器
immersiveengineering:connector:8, 高压变压器
immersiveengineering:connector:9, 断路刀闸
immersiveengineering:connector:10, 红石控制断路刀闸
immersiveengineering:connector:11, 电流互感器
immersiveengineering:connector:12, 红石接线器
immersiveengineering:connector:13, 红石探测接线器
immersiveengineering:metal_device0:0, 低压电容器
immersiveengineering:metal_device0:1, 中压电容器
immersiveengineering:metal_device0:2, 高压电容器
immersiveengineering:metal_device0:3, 创造电容器
immersiveengineering:metal_device0:4, 金属桶
immersiveengineering:metal_device0:5, 液泵
immersiveengineering:metal_device0:6, 液阀
immersiveengineering:metal_device1:0, 高炉预热器
immersiveengineering:metal_device1:1, 外置加热器
immersiveengineering:metal_device1:2, 动能发电机
immersiveengineering:metal_device1:3, 热传导发电机
immersiveengineering:metal_device1:4, 电灯
immersiveengineering:metal_device1:5, 充电站
immersiveengineering:metal_device1:6, 输液管
immersiveengineering:metal_device1:7, 岩芯钻井
immersiveengineering:metal_device1:8, 特斯拉线圈
immersiveengineering:metal_device1:9, 泛光灯
immersiveengineering:metal_device1:10, 化学喷射炮塔
immersiveengineering:metal_device1:11, 机枪炮塔
immersiveengineering:metal_device1:13, 园艺玻璃罩
immersiveengineering:conveyor, tile.immersiveengineering.conveyor.name
immersiveengineering:material:0, 防腐木棍
immersiveengineering:material:1, 铁棒
immersiveengineering:material:2, 钢棒
immersiveengineering:material:3, 铝棒
immersiveengineering:material:4, 工业大麻纤维
immersiveengineering:material:5, 坚韧布料
immersiveengineering:material:6, 焦煤
immersiveengineering:material:7, 矿渣
immersiveengineering:material:8, 铁质机械零件
immersiveengineering:material:9, 钢质机械零件
immersiveengineering:material:10, 水车部件
immersiveengineering:material:11, 风车叶片
immersiveengineering:material:12, 改良风车叶片
immersiveengineering:material:13, 木握柄
immersiveengineering:material:14, 枪管
immersiveengineering:material:15, 左筒
immersiveengineering:material:16, 击锤
immersiveengineering:material:17, 焦煤粉
immersiveengineering:material:18, 高定向热解石墨粉
immersiveengineering:material:19, 高定向热解石墨锭
immersiveengineering:material:20, 铜线
immersiveengineering:material:21, 琥珀金线
immersiveengineering:material:22, 铝线
immersiveengineering:material:23, 钢线
immersiveengineering:material:24, 硝酸盐粉
immersiveengineering:material:25, 硫磺粉
immersiveengineering:material:26, 真空管
immersiveengineering:material:27, 电路板
immersiveengineering:metal:0, 铜锭
immersiveengineering:metal:1, 铝锭
immersiveengineering:metal:2, 铅锭
immersiveengineering:metal:3, 银锭
immersiveengineering:metal:4, 镍锭
immersiveengineering:metal:5, 铀锭
immersiveengineering:metal:6, 康铜锭
immersiveengineering:metal:7, 琥珀金锭
immersiveengineering:metal:8, 钢锭
immersiveengineering:metal:9, 铜粉
immersiveengineering:metal:10, 铝粉
immersiveengineering:metal:11, 铅粉
immersiveengineering:metal:12, 银粉
immersiveengineering:metal:13, 镍粉
immersiveengineering:metal:14, 铀粉
immersiveengineering:metal:15, 康铜粉
immersiveengineering:metal:16, 琥珀金粉
immersiveengineering:metal:17, 钢粉
immersiveengineering:metal:18, 铁粉
immersiveengineering:metal:19, 金粉
immersiveengineering:metal:20, 铜粒
immersiveengineering:metal:21, 铝粒
immersiveengineering:metal:22, 铅粒
immersiveengineering:metal:23, 银粒
immersiveengineering:metal:24, 镍粒
immersiveengineering:metal:25, 铀粒
immersiveengineering:metal:26, 康铜粒
immersiveengineering:metal:27, 琥珀金粒
immersiveengineering:metal:28, 钢粒
immersiveengineering:metal:29, 铁粒
immersiveengineering:metal:30, 铜板
immersiveengineering:metal:31, 铝板
